MeanInsideTemp,AVGHumidityInside,OutsideTemp,HumidityOutside,temp,rhum,wspd,pres,prcp
19.725,80.5825,2.92,94.4175,4,81,18.4,1024,0.3
20.015,81.7525,3.7275,94.105,4,87,22.3,1024,0.3
20.54473684,83.00526316,4.676315789,87.9,3.8,87,10.8,1027.3,0.4
20.4225,80.535,4.685,90.07,4,81,11.2,1025,0
19.69512195,77.64634146,4.782926829,91.59756098,5,81,14.8,1024,0
20.86829268,80.96097561,5.62195122,86.02439024,4.6,80,14.4,1026.3,0.1
21.35609756,76.96097561,5.280487805,91.82439024,5,70,14.8,1022,0
23.58780488,77.43658537,5.902439024,88.4195122,5,75,11.2,1022,0
23.74878049,67.96097561,6.970731707,78.48536585,4.1,78,21.6,1023.7,0
22.0195122,58.37073171,6.624390244,79.72195122,4,81,7.6,1021,0.1
18.9525,63.085,5.3575,86.9325,3,87,11.2,1023,0.2
20.51538462,59.12820513,5.630769231,82.25384615,2.5,77,3.6,1025.6,0.1
21.07575758,61.27575758,4.803030303,89.31818182,2,93,7.6,1023,0.1
21.28536585,67.55609756,3.943902439,98.05609756,2,93,3.6,1024,0
21.1675,75.955,3.4725,100,2,90,3.6,1026.9,0
21.2195122,78.61463415,3.151219512,100,2,87,7.6,1024,0
21.32820513,77.30769231,3.194871795,100,1,93,7.6,1024,0
21.52820513,69.78205128,3.202564103,100,0.8,93,10.8,1026.5,0
21.61111111,69.09722222,2.986111111,100,1,86,22.3,1023,0.1
21.31842105,81.59473684,2.744736842,100,0,93,18.4,1023,0.2
21.03076923,79.06410256,2.451282051,100,0,96,7.2,1026.3,0.3
20.86923077,80.15641026,2.115384615,100,0,93,11.2,1023,0.2
20.8025,84.2925,2.015,99.9,0,93,7.6,1023,0
20.6025,71.825,1.4275,100,-0.2,92,10.8,1027.4,0
20.4125,68.7125,1.295,99.4525,0,86,11.2,1024,0
20.51,68.855,1.405,96.895,0,80,3.6,1024,0
20.685,68.495,1.4075,97.1225,0.3,77,7.2,1028,0
20.4375,66.12,1.315,95.8725,1,80,11.2,1024,0
16.6575,58.3675,2.0075,85.8225,1,80,14.8,1024,0
18.6575,58.59,3.195,76.1875,1.5,78,28.8,1026.8,0
22.36923077,48.9,4.525641026,64.24358974,2,75,25.9,1023,0
18.92564103,38.56666667,5.279487179,59.08974359,1,80,29.5,1023,0
22.04358974,50.92564103,4.828205128,58.49230769,1,73,32.4,1026.7,0
22.9175,56.415,4.15,64.2025,1,75,25.9,1023,0
17.33333333,48.44102564,3.630769231,70.6974359,0,74,25.9,1023,0
19.81315789,60.80526316,2.642105263,79.81315789,-0.1,78,18,1027.4,0
20.53846154,63.36410256,1.864102564,84.65128205,-1,86,25.9,1023,0.1
20.3825,64.3875,1.405,87.9375,-1,86,33.5,1024,0
20.2974359,64.67435897,0.979487179,92.41025641,-1.4,87,21.6,1028.4,0
20.1825,64.98,0.5075,96.2,-1,86,22.3,1023,0
20.03125,64.9625,0.15,99.58125,-2,86,22.3,1023,0
19.95265152,65.04409091,0.03030303,99.55931818,-1.7,82,18,1027.8,0
19.87405303,65.12568182,-0.089393939,99.53738636,-2,86,14.8,1023,0
19.79545455,65.20727273,-0.209090909,99.51545455,-2,86,25.9,1023,0
19.71685606,65.28886364,-0.328787879,99.49352273,-2.3,88,21.6,1027.7,0
19.63825758,65.37045455,-0.448484848,99.47159091,-3,86,18.4,1023,0
19.55965909,65.45204545,-0.568181818,99.44965909,-2,80,14.8,1023,0
19.48106061,65.53363636,-0.687878788,99.42772727,-2.5,81,18,1028.2,0.1
19.40246212,65.61522727,-0.807575758,99.40579545,-2,80,18.4,1023,0
19.32386364,65.69681818,-0.927272727,99.38386364,-2,80,11.2,1024,0
19.24526515,65.77840909,-1.046969697,99.36193182,-1.5,73,14.4,1028.9,0
19.16666667,65.86,-1.166666667,99.34,-1,74,14.8,1024,0
19.54102564,66.25641026,-0.658974359,91.56153846,0,69,22.3,1024,0
20.1025,62.52,-0.0575,85.1,0,69,25.9,1023,0
21.78205128,59.92820513,0.797435897,78.4974359,0,69,18.4,1023,0.2
23.14736842,58.71315789,1.418421053,77.84473684,-1,74,14.8,1022,0.2
21.94615385,54.34871795,1.941025641,74.02564103,-0.8,77,21.6,1027.7,0.1
20.34473684,52.18947368,1.957894737,74.80789474,-1,74,18.4,1022,0.1
18.28421053,52.23684211,1.376315789,79.57631579,-1,80,18.4,1023,0.1
19.06410256,59.09487179,0.594871795,83.31794872,-1.9,80,21.6,1028.9,0.1
21.02564103,63.50512821,0.374358974,87.47435897,-2,80,18.4,1024,0.3
20.33157895,65.00526316,-0.468421053,98.03421053,-2,80,7.6,1024,0.2
19.9,66.6025641,-0.482051282,92.73333333,-2.8,85,25.2,1029.7,0.1
19.63947368,77.24210526,-1.110526316,98.25,-3,86,25.9,1024,0
19.25641026,82.50769231,-1.525641026,100,-3,86,22.3,1024,0
19.21052632,82.49736842,-1.602631579,100,-3.6,82,18,1029.6,0
19.06486486,71.92972973,-1.883783784,100,-3,80,14.8,1024,0
18.93947368,75.47894737,-2.023684211,100,-4,86,18.4,1024,0
18.81794872,76.52307692,-2.497435897,100,-4.4,80,36,1029.8,0
18.5525,82.0125,-2.9075,100,-5,74,22.3,1025,0
18.55,84.1425,-2.885,100,-5,74,11.2,1025,0
18.44,84.3075,-2.9725,100,-5.2,62,10.8,1031.5,0
18.325,83.5475,-3.3425,98.8925,-5,63,3.6,1026,0
18.055,80.925,-3.72,98.295,-3,58,0,1026,0
18.095,80.5675,-3.7875,94.755,-3,52,14.4,1032.3,0
19.44871795,83.42820513,-3.282051282,92.07179487,-2,59,18.4,1026,0
23.3025,79.27,-2.485,83.005,-1,55,18.4,1026,0
22.18717949,59.21538462,-1.776923077,71.23846154,-1.2,60,21.6,1031.1,0
21.48974359,53.09487179,-0.620512821,61.65384615,-1,59,22.3,1025,0
23.53333333,51.64615385,0.287179487,57.95641026,0,55,25.9,1025,0
26.18461538,46.63333333,2.176923077,49.06153846,-0.6,58,18,1030.7,0
18.0675,36.14,3.9875,43.845,-1,64,14.8,1025,0
22.03333333,49.77948718,4.574358974,44.50769231,-3,74,18.4,1025,0
20.3025,50.52,4.8375,46.465,-3.4,75,14.4,1031.6,0
20.85641026,67.57179487,3.094871795,52.19230769,-4,74,3.6,1025,0
20.87435897,74.64358974,0.564102564,64.26410256,-4,74,0,1025,0
20,63.58461538,-0.046153846,67.71538462,-4,78,3.6,1031.7,0
19.76923077,65.04871795,-0.623076923,75.33333333,-5,80,7.6,1025,0
19.71282051,67.47692308,-0.823076923,78.38461538,-5,80,14.8,1025,0
19.26410256,63.65128205,-1.556410256,81.83333333,-5.3,83,10.8,1031.4,0
18.60769231,63.55897436,-2.276923077,85.71794872,-5,86,7.6,1025,0
18.21842105,64.67894737,-2.810526316,86.62894737,-5,86,11.2,1025,0
18.0875,64.4225,-3.015,90.455,-5.5,81,10.8,1031.1,0
17.8125,65.5375,-3.255,91.57,-6,79,7.6,1025,0
17.57,65.625,-3.68,91.52,-5,80,7.6,1025,0
17.485,66.4825,-3.935,94.35,-6.5,84,3.6,1032.6,0
17.515,68.5125,-4.115,99.8375,-6,79,0,1026,0
17.97916667,81.89583333,-3.447916667,95.97708333,-3,68,3.6,1026,0
18.37291667,84.2875,-2.860416667,90.16458333,-1.5,54,3.6,1031.9,0
19.33461538,80.95576923,-2.525,82.74615385,-2,54,7.6,1025,0
22.60188679,73.79245283,-1.2,72.94528302,-1,50,11.2,1025,0
21.6,58.84528302,-0.062264151,60.17924528,-0.2,51,14.4,1030.8,0
24.458,54.24,1.304,52.302,0,51,14.8,1024,0
21.09387755,59.73469388,2.185714286,50.5244898,0,51,14.8,1024,0
21.28461538,56.89423077,3.148076923,49.66153846,0.9,54,14.4,1029.3,0
21.55384615,56.36923077,3.469230769,47.75384615,0,59,22.3,1023,0
20.28333333,56.16,3.216666667,51.67666667,0,64,14.8,1024,0
19.14,64.7125,2.615,56.905,-1.7,72,18,1030.6,0
21.27948718,74.83333333,1.512820513,65.33589744,-2,80,11.2,1024,0
20.52820513,78.67948718,0.558974359,73.2,-2,80,11.2,1025,0
20.08205128,78.42564103,0.079487179,82.66153846,-2,78,14.4,1030.1,0
19.97948718,71.63589744,-0.361538462,88.14102564,-2,80,11.2,1024,0
19.6974359,64.16153846,-0.641025641,91.6,-2,74,11.2,1024,0
19.46153846,65.04871795,-1.079487179,93.68205128,-3,86,11,1024,0
19.35945946,74.20810811,-1.283783784,93.34594595,-3,74,7.6,1024,0
19.06153846,71.91282051,-1.746153846,96.70769231,-4,86,14.8,1023,0
18.48974359,77.65384615,-2.484615385,99.5974359,-3.8,81,7.2,1028.8,0
18.0475,81.8775,-2.9975,100,-4,86,7.6,1024,0
17.91,77.815,-3.0675,99.9525,-4,80,14.8,1030.5,0
17.67317073,72.24146341,-3.024390244,97.96341463,-3.4,77,10.8,1029.9,0
17.70769231,78.91794872,-2.969230769,100,-3,74,7.6,1025,0
17.8775,84.705,-2.98,99.95,-2,74,11.2,1025,0
18.07435897,84.30769231,-3.015384615,99.93333333,-1.6,63,10.8,1030.6,0
19.4775,84.015,-2.5075,98.1775,-1,59,11.2,1025,0
21.8025,74.055,-1.115,83.5275,-1,69,22.3,1025,0
21.82307692,54.32051282,0.174358974,67.56410256,-1.2,75,28.8,1029.9,0
22.105,53.065,1.2225,60.5825,-1,74,29.5,1024,0
21.06153846,46.80512821,2.202564103,57.04615385,-1,74,18.4,1024,0.1
19.5,44.81842105,2.473684211,58.74736842,-0.6,62,25.2,1029.6,0.1
22.06923077,51.7974359,2.328205128,61.48205128,-1,59,25.9,1024,0
22.09230769,53.21538462,1.68974359,64.73333333,-2,69,22.3,1024,0.1
20.02894737,56.15,0.739473684,70.98947368,-2.3,68,28.8,1031,0.1
18.00810811,57.14594595,-0.035135135,70.48378378,-2,69,22.3,1025,0
17.08648649,59.64594595,-0.818918919,72.54324324,-3,74,11.2,1026,0
18.31794872,63.49230769,-1.338461538,81.82820513,-3.1,74,14.4,1031.6,0
18.5075,63.6125,-1.7175,81.33,-3,68,25.9,1026,0
18.62,77.065,-1.84,79.9175,-3,74,22.3,1026,0
18.5974359,80.08205128,-2.061538462,80.58717949,-3.8,72,21.6,1031.4,0
18.46486486,71.05945946,-2.248648649,81.58378378,-4.5,76,15.5,1032.2,0.1
18.22432432,70.93513514,-2.624324324,83.1027027,-4.8,79,16.2,1031.9,0.1
18.2025,78.1975,-2.6125,82.7725,-4.2,76,10.8,1030.8,0.1
18.25,78.375,-2.8425,85.0175,-5,80,7.6,1025,0.1
18.23658537,81.96585366,-2.975609756,85.18780488,-5,80,7.6,1032.1,0.1
18.0325,82.485,-3.275,87.7625,-5,76,10.8,1031.7,0.1
17.82564103,83.59487179,-3.387179487,89.5025641,-4,74,7.6,1026,0
17.875,84.47,-3.385,91.16,-4,74,18.4,1026,0
18.00769231,85.07692308,-3.328205128,91.38717949,-3,68,21.6,1032.1,0
18.57368421,84.92631579,-3.147368421,92.36578947,-3,63,22.3,1025,0
18.47179487,75.77948718,-2.320512821,83.67435897,-2,64,18.4,1025,0
16.75853659,71.10243902,-1.214634146,70.84390244,-1.6,67,28.8,1031.4,0
19.08974359,65.95384615,-0.479487179,71.41025641,-1,69,22.3,1024,0
19.8025641,62.73589744,0.143589744,68.05384615,-1,74,22.3,1024,0
20.02894737,61.76842105,0.381578947,66.51842105,-1.4,75,14.4,1030.3,0.1
19.41842105,60.2,1.007894737,64.32894737,-1,74,11.2,1030,0.1
18.75,62.34210526,1.397368421,66.81578947,-2,80,7.6,1025,0.1
20.72105263,72.77368421,0.223684211,75.9,-2,86,7.2,1031.8,0.1
21.49210526,76.62368421,-0.252631579,84.73157895,-2,80,14.8,1025,0.1
20.19459459,79.72702703,-0.983783784,91.05135135,-2,74,18.4,1025,0
19.4725,80.9225,-1.25,93.43,-2.4,75,10.8,1031.5,0
19.05384615,81.07435897,-1.469230769,92.82820513,-2,74,14.8,1026,0
18.82368421,81.36842105,-1.528947368,88.40789474,-3,80,14.8,1025,0
18.59210526,82.49736842,-1.863157895,89.08421053,-2,74,11,1025,0
18.03157895,80.90526316,-2.263157895,91.82368421,-3,74,11.2,1025,0
17.75263158,85.90263158,-2.397368421,95.69736842,-3,74,7.6,1024,0
17.925,86.005,-2.415,100,-3.6,75,10.8,1029.6,0
18.1075,86.59,-2.2625,99.8875,-5,80,11.2,1024,0
18.17,86.61,-2.2675,98.9075,-5,80,7.6,1024,0
18.3275,87.94,-2.07,97.7525,-5.6,78,7.2,1030.3,0
18.4375,87.19,-2.0225,94.3075,-4,74,3.6,1024,0
18.44878049,87.16097561,-2.046341463,90.8097561,-1.9,50,4.7,1029.4,0
18.53,86.9025,-2.265,90.135,-1.3,60,0,1028.3,0
20.505,82.0625,-1.685,85.73,1,51,7.6,1022,0
20.945,73.115,-0.3175,71.9975,2,44,3.6,1021,0
22.975,67.7,1.1325,61.015,3.7,44,3.6,1023.8,0
21.72631579,53.12368421,2.4,51.84473684,5,36,11.2,1018,0
21.7325,45.695,3.8275,48.15,6,42,11.2,1018,0
23.54615385,44.7025641,6.666666667,39.62820513,5.2,40,14.4,1022.1,0
24.55,43.94736842,9.321052632,32.32105263,5,42,7.6,1018,0
23.36410256,42.88205128,10.48974359,32.1025641,3,44,11.2,1018,0
20.18421053,43.19473684,10.76578947,34.06578947,1.6,51,7.2,1024.1,0
17.65384615,44.50769231,8.941025641,37.23589744,0,64,14.8,1019,0
18.14358974,57.53846154,5.084615385,48.25128205,-1,64,3.6,1020,0
18.6975,61.755,2.77,60.2425,-1.6,71,3.6,1024.5,0
18.7825,62.4825,1.9025,64.4625,-2,74,3.6,1019,0
18.8025641,63.63076923,0.68974359,68.66923077,-3,80,0,1019,0
18.7625,63.605,0.0075,73.725,-3.5,82,7.2,1022.3,0
18.58974359,62.79487179,-1.887179487,82.4,-5,80,3.6,1018,0
18.3325,63.4975,-2.0525,86.0575,-5,86,3.6,1018,0
18.09230769,64.13846154,-2.220512821,86.29487179,-4.7,84,3.6,1021.8,0
17.87073171,65.07317073,-2.902439024,90.95121951,-5,86,3.6,1018,0
17.7,69.0902439,-3.13902439,90.93170732,-5,86,3.6,1023,0
17.3875,65.4375,-4.4975,98.7875,-7.1,86,0,1024,0
17.1275,69.17,-4.915,99.97,-4,80,3.6,1019,0
16.92631579,70.97631579,-5.044736842,100,0,64,3.6,1019,0
17.7275,71.3625,-3.9925,100,1.9,54,3.6,1023.5,0
20.0575,74.9425,-2.9375,99.58,3,52,7.6,1019,0
22.6475,74.2725,-1.48,90.6675,6,42,7.6,1018,0
22.80243902,64.7804878,0.297560976,74.67317073,6.6,39,7.2,1020.7,0
25.07948718,53.27435897,3.117948718,62.71538462,9,34,14.8,1016,0
24.8475,44.29,5.8,50.91,10,30,7.6,1016,0
23.9675,40.2925,10.7875,36.9675,9.9,28,7.2,1018.4,0
24.04358974,36.8974359,15.63846154,28.25897436,9,29,7.6,1015,0
23.00512821,37.52820513,15.84102564,27.12307692,8,36,11.2,1016,0
20.27179487,38.30512821,16.77692308,26.34871795,5,45,10.8,1020.7,0
17.3025,45.8,12.1225,32.7125,3,56,3.6,1016,0
17.2,53.8025,7.5025,47.09,1,64,3.6,1016,0
17.47692308,70.9974359,5.917948718,50.01025641,-1,69,3.6,1020,0
17.1275,75.135,3.755,66.6525,0,69,7.6,1016,0
18.22820513,76.1025641,1.761538462,77.63076923,1,60,7.6,1016,0
18.7,76.62,1.5225,81.275,-0.6,73,0,1018.6,0
18.72307692,77.16153846,-0.123076923,89.24102564,-2,80,3.6,1016,0
18.62564103,77.75641026,-0.705128205,93.57179487,-2,80,0,1016,0
18.54,78.435,-1.0675,96.2925,-2.8,80,0,1018.2,0
18.49756098,79.01219512,-1.458536585,99.78780488,-3,86,7.6,1016,0
18.53,79.7,-1.6425,99.9875,-3,86,0,1019.8,0
18.45,80.3925,-1.955,100,-3,89,3.6,1020.2,0
18.40487805,81.87560976,-1.875609756,100,-1,86,0,1017,0
18.22682927,82.22195122,-2.392682927,100,2,70,0,1018,0
18.445,82.9175,-2.285,100,3.7,58,7.2,1021,0
20.53658537,80.09756098,-0.290243902,97.7195122,5,48,0,1017,0
20.96,70.73,1.505,84.89,7,46,3.6,1017,0
23.2952381,67.61904762,3.566666667,68.63809524,9.7,36,7.2,1018,0
25.29756098,59.61219512,7.102439024,55.36585366,11,32,0,1015,0
24.9575,58.8875,9.6525,45.1125,11,32,0,1015,0
25.58292683,52.73170732,13.12439024,33.68536585,11.4,26,7.2,1016.9,0
25.7425,46.55,16.635,26.7625,11,26,11.2,1015,0
24.07435897,43.96153846,18.1974359,25.68461538,8,39,18.4,1015,0
21.27142857,43.85714286,17.28095238,24.16428571,6.8,47,14.4,1018.8,0
18.38070175,52.92631579,12.5245614,25.8,5,52,7.6,1016,0
18.17592593,65.12222222,8.675925926,34.07037037,5,52,11.2,1016,0
17.90350877,70.63684211,6.670175439,41.92807018,3.2,61,10.8,1018.9,0
19.24583333,74.29791667,5.99375,49.33958333,3,65,7.6,1016,0
19.68333333,76.15833333,5,59.33333333,2,70,0,1016,0
19.85192308,76.34807692,3.903846154,64.5,-0.6,81,3.6,1018.1,0
19.91666667,77.40714286,2.292857143,74.33333333,-2,86,3.6,1016,0
19.98214286,77.91607143,1.732142857,78.43214286,-2,86,3.6,1016,0
19.89056604,78.49056604,0.556603774,86.21132075,-3.5,88,7.2,1018.1,0
19.6245283,78.79245283,-0.256603774,88.56792453,-2,86,3.6,1016,0
19.32592593,79.41296296,-1.12962963,93.70925926,-2,86,3.6,1016,0
19.16938776,79.88367347,-1.530612245,94.81020408,-2,93,3.6,1016,0
19.12678571,80.42142857,-1.651785714,98.20178571,0,86,3.6,1017,0
19.33529412,81.16470588,-1.045098039,97.42156863,2,75,3.6,1017,0
19.55892857,82.29285714,-1.117857143,96.51607143,4,65,3.6,1017,0
20.64897959,80.96734694,0.471428571,88.68367347,5,65,3.6,1017,0
21.93846154,74.55769231,2.846153846,76.20576923,5,65,22.3,1016,0
24.51296296,70.07962963,5.27037037,62.97592593,5,65,25.9,1016,0
23.89636364,64.93454545,7.252727273,55.08,6,61,22.3,1016,0
19.74074074,66.8462963,8.588888889,51.03888889,7,57,11.2,1015,0
20.21481481,65.12777778,8.940740741,51.84074074,6,61,29.5,1015,0
20.83392857,61.85892857,8.951785714,54.25892857,6,61,22.3,1016,0
20.72037037,60.93518519,9.22037037,54.92037037,4,65,7.6,1016,0
18.75769231,61.57115385,8.030769231,61.95576923,4,65,11.2,1017,0
20.67916667,70.425,7.4,66.41458333,3,70,3.6,1017,0
20.42830189,74.96981132,5.939622642,75.24716981,3,70,3.6,1017,0
19.37272727,77.35454545,4.56,80.67090909,2,75,0,1017,0
19.78545455,75.48727273,4.612727273,79.69818182,0,80,3.6,1017,0
20.15238095,75.01666667,4.364285714,79.62142857,0,80,0,1017,0
20.40408163,74.77959184,4.363265306,80.64693878,-1,80,0,1017,0
19.67666667,76.57333333,2.303333333,89.15333333,-1,86,0,1017,0
19.54363636,78.25454545,0.603636364,97.78545455,-4,93,7.6,1016,0
19.51607143,79.07678571,0.2875,98.79821429,-2.7,95,0,1019.6,0
19.59411765,79.50196078,-0.309803922,100,-3,93,0,1020.2,0
19.42407407,80.59814815,-0.874074074,100,-3,100,0,1020.3,0
19.10961538,80.61923077,-1.261538462,100,-3.8,94,0,1021.3,0
18.90943396,80.93018868,-1.750943396,100,0,93,0,1020.6,0
18.80196078,81.76078431,-1.733333333,100,2,80,3.6,1020.4,0
19.16153846,82.80769231,-1.384615385,100,4.7,64,3.6,1020.3,0
21.062,78.13,0.038,97.346,7,57,7.6,1017.2,0
22.27222222,70.50555556,2.212962963,86.81111111,9,50,7.6,1016,0
22.70384615,59.95,4.8,72.16730769,11,32,14.4,1018.1,0
22.286,55.106,7.754,59.498,12,30,29.5,1015,0.3
23.69245283,50.87358491,10.95471698,47.76981132,12,30,25.9,1015,0
23.798,41.378,13.294,38.312,12.5,31,18,1016.9,0
24.21320755,41.89245283,14.48113208,38.26981132,12,30,22.3,1016,0
22.54423077,42.30961538,14.05384615,39.20576923,10,40,14.8,1015,0
20.25849057,45.57358491,13.51509434,39.78301887,6.4,51,7.2,1018.4,0
17.31041667,51.68125,11.9375,42.0125,6,52,7.6,1015,0
17.1625,68.31607143,9.314285714,49.36428571,4,60,3.6,1015,0
18.26140351,72.34561404,7.980701754,56.05964912,3.8,66,7.2,1017.2,0
18.4462963,73.93333333,6.525925926,63.28148148,5,61,3.6,1015,0
18.37307692,75.67307692,5.55,68.16923077,6,61,3.6,1014,0
18.54912281,77.2245614,4.043859649,73.62631579,4.1,68,3.6,1014.6,0
19.04716981,79.27358491,3.362264151,75.95849057,4,70,0,1014,0
19.53469388,80.41020408,3.957142857,75.96122449,3,70,3.6,1014.3,0
19.74210526,81.19298246,3.570175439,78.24385965,3.5,70,0,1013.3,0
19.5,82.626,2.716,82.608,3,75,0,1014.1,0
19.40357143,83.18928571,2.748214286,83.00535714,3,75,3.6,1014.4,0
19.22307692,83.80576923,2.4,85.88461538,1.3,81,3.6,1016,0
19.19454545,84.25454545,2.5,87.61090909,4,75,3.6,1015.2,0
19.254,84.762,1.858,91.422,7,66,3.6,1014.8,0
19.47321429,85.23928571,2.230357143,92.35714286,9.1,57,3.6,1015.5,0
20.30555556,79.12222222,3.775925926,83.0037037,12,44,3.6,1013.1,0
22.19074074,76.29444444,6.455555556,69.73333333,14,33,25.9,1012.7,0
21.91698113,62.91698113,8.847169811,60.08301887,15,28,21.6,1012.2,0
20.42105263,60.84736842,10.5754386,55.82631579,15,29,25.9,1011.4,0
22.375,55.15454545,13.37045455,43.86363636,16,23,22.3,1012,0
25.26226415,40.19811321,16.03962264,36.63773585,15.6,22,10.8,1012.1,0
26.28039216,40.05490196,17.48235294,34.3,15,25,11.2,1013,0
24.99433962,41.45283019,17.59056604,33.29811321,13,30,11.2,1013,0
23.652,42.728,17.55,32.81,8.5,48,14.4,1014.8,0
20.015,48.11833333,15.64333333,34.07166667,8,46,3.6,1013,0
17.55714286,57.01020408,12.91632653,39.82857143,6,56,7.6,1014,0
18.85272727,64.73090909,10.83454545,47.73454545,4.9,58,0,1014.5,0
19.35098039,67.79019608,9.594117647,53.95490196,6,56,7.6,1013,0
20.15090909,71.15636364,8.898181818,56.98909091,7,53,0,1013,0
19.80943396,70.07358491,6.730188679,64.21886792,6,61,7,1013,0
19.51296296,64.78888889,4.518518519,72.72777778,7,53,7.6,1013,0
19.82978723,65.00212766,4.982978723,73.7893617,7,53,7.6,1011.3,0
19.82545455,65.85636364,5.036363636,75.81636364,6.9,57,10.8,1010.9,0
20.09818182,65.86,5.438181818,75.15272727,7,57,0,1011.2,0
20.13090909,66.29818182,5.163636364,77.51272727,7,61,7.6,1011.6,0
20.12321429,67.05535714,5.607142857,77.85892857,6.1,63,7.2,1013.7,0
20.376,67.7,6.516,73.674,9,53,0,1013.2,0
20.59122807,68.52105263,6.175438596,76.55438596,12,47,3.6,1014,0.2
20.91607143,68.90892857,6.905357143,74.73571429,11.8,48,10.8,1014.3,0.3
20.2462963,60.61851852,8.242592593,69.84444444,12,54,22.3,1014.5,0.2
21.66415094,54.10566038,10.00188679,66.36415094,10,66,29.5,1015.1,1.4
21.47307692,54.25576923,11.09038462,65.21730769,7.7,85,10.8,1015,1.3
24.06037736,51.1,12.42075472,59.80754717,10,71,0,1014.6,0.7
23.49807692,49.17307692,11.25384615,68.87884615,11,66,3.6,1014.1,0
21.37083333,47.08541667,10.375,83.6875,10.6,69,18,1013.8,0
20.14181818,46.07090909,10.88,78.44545455,9,76,22.3,1014.3,0
23.87142857,43.35178571,14.30178571,53.66964286,8,81,18.4,1015.3,0
21.2490566,43.98679245,13.69811321,58.78113208,7.6,84,3.6,1015.3,0
18.53818182,47.91818182,11.22,74.29818182,8,76,7.6,1016.9,0
19.00961538,55.84038462,8.523076923,99.90961538,7,81,7.6,1016,0
20.056,60.504,8.448,99.868,6.9,84,10.8,1015.9,0
20.4254902,60.47647059,8.025490196,100,7,81,7.6,1015,0
20.54313725,62.51764706,7.776470588,100,7,87,7.6,1015,0
20.71481481,63.28333333,7.609259259,100,5,91,10.8,1015.6,0
21.00363636,64.34,7.28,100,4,87,3.6,1016.9,0
21.19591837,66.22653061,7.320408163,99.93265306,4,93,3.6,1014,0
21.2962963,67.42962963,7.274074074,100,4.4,97,3.6,1015,0
21.10784314,67.7254902,6.749019608,100,6,87,3.6,1014,0
20.85283019,68.36226415,5.866037736,100,5,93,3.6,1017.3,0
20.73529412,68.32745098,5.78627451,100,5.2,94,7.2,1015.2,0
20.66363636,68.40363636,4.838181818,100,6,87,7.6,1017.7,0
20.57307692,69.375,5.038461538,100,7,81,3.6,1017.5,0
21.43214286,69.11964286,5.944642857,100,7.6,78,7.2,1016.2,0
22.80727273,66.75818182,6.792727273,99.62363636,9,76,7.6,1015.9,0
22.33018868,57.10377358,7.943396226,93.78679245,11,66,7.6,1014.6,0.2
22.45636364,61.61090909,9.6,84.72181818,12.6,59,10.8,1013,0.5
23.09622642,53.02830189,11.63207547,74.25849057,13,58,7.6,1013.8,0.6
24.14333333,41.65666667,13.79333333,61.17333333,14,51,7.6,1014,1.5
24.68974359,41.75897436,15.56923077,51.12051282,11.8,56,25.2,1013.1,0.5
25.17837838,43.34594595,18.29189189,42.14054054,10,66,35.3,1013,0
24.29473684,44.99210526,19.06842105,38.40789474,9,71,29.5,1014,0
21.6,47.03243243,16.92162162,42.55135135,8.4,74,3.6,1015.5,0
18.32162162,51.57837838,12.67837838,61.87027027,8,76,3.6,1015,0
17.22894737,59.03157895,10.73947368,67.13157895,7,81,3.6,1017.6,0
18.94102564,62.50512821,9.735897436,75.56153846,6.6,85,10.8,1016.9,0
19.77894737,62.98421053,9.215789474,85.20789474,6,87,7.6,1018.2,0
20.32105263,62.81578947,9.044736842,91.21315789,6,87,7.6,1018.2,0
20.4,76.82894737,8.397368421,95.34473684,3,90,7.2,1016.7,0
20.52631579,67.63421053,7.776315789,98.97894737,5,87,7.6,1018.2,0
20.78055556,66.25555556,7.747222222,99.55555556,4,93,7.6,1018.1,0
21.12631579,66.46842105,7.786842105,97.46315789,4,95,7.2,1016.3,0
20.87222222,70.86666667,7.016666667,99.73333333,4,93,3.6,1018.2,0
20.37631579,69.07894737,5.584210526,100,3,93,0,1018.7,0
19.68888889,69.39444444,4.222222222,100,2.2,99,0,1018.2,0
19.34285714,68.71714286,2.917142857,100,3,100,3.6,1019.3,0
19.08285714,69.38857143,2.68,100,6,93,3.6,1019.1,0
19.56111111,69.36666667,2.916666667,100,8.8,72,3.6,1017.8,0
21.09714286,64.45428571,4.722857143,100,10,66,11.2,1017,0
22.8,56.30857143,7.311428571,95.21428571,13,47,3.6,1016,0
26.30285714,51.24571429,10.00285714,76.90571429,14.9,44,7.2,1015.4,0
27.23513514,45.31891892,12.42972973,62.62972973,16,36,11.2,1012.4,0
25.51621622,40.25675676,14.58648649,50.03783784,16,29,0,1011.9,0
26.76111111,41.48888889,18.41111111,36.25555556,15.7,27,10.8,1013.8,0
26.52972973,41.42432432,22.80540541,30.92972973,17,25,0,1012.2,0
26.84166667,39.975,23.29166667,30.71666667,15,29,0,1013.1,0
26.66691729,40.91221805,22.46729323,33.76635338,11,46,7.2,1015.5,0
26.49216792,41.84943609,21.6429198,36.8160401,10,46,0,1015,0
26.31741855,42.78665414,20.81854637,39.86572682,6,56,11.2,1015,0
26.14266917,43.72387218,19.99417293,42.91541353,6.4,56,7.2,1016,0
25.9679198,44.66109023,19.1697995,45.96510025,5,65,3.6,1016,0
25.79317043,45.59830827,18.34542607,49.01478697,8,81,7.6,1016,0
